date,user,text,retweets,favorites,mentions,hashtags,geolocation
2020-04-11 15:05:47+00:00,TylerisdBil_ESL,"El coronavirus vive en gotas en los pulmones de personas con COVID-19, que a veces no tienen síntomas. Puedes respirar el mismo aire que cualquiera a 6 pies de ti. Mantente más alejado de las personas durante este tiempo para reducir la posibilidad de aspirar el virus. @tylerisd",3,6,@tylerisd,,
2020-04-11 15:04:45+00:00,ChrisJCrocker,"So proud to be part of helping our heroic #firstresponders! Interested in helping #hospitals in your area, go to http://ClubsHelp.org. (Watch @FoxNews story. @arcisgolf shoutout at 6:40 mark.) #clubshelp #ernieels #arcisgolf #coronavirus",0,4,@FoxNews @arcisgolf,#firstresponders #hospitals #clubshelp #ernieels #arcisgolf #coronavirus,
2020-04-11 15:04:34+00:00,JennyAnchondoTV,"What do to with groceries, deliveries and anything that enters your home amid the Coronavirus situation with @the_drjames -",4,5,@the_drjames,,
2020-04-11 15:01:30+00:00,JennyAnchondoTV,"Incredibly valuable #Coronavirus information including exact specifics with regard to what to do with everything that enters your home, like groceries and cardboard boxes; ",0,2,,#Coronavirus,
2020-04-11 15:01:20+00:00,AlDiaDallas," | #Dallas | Conoce a Johnny Walker, el policía que se recuperó del #coronavirus. Aquí más de su historia. https://www.dallasnews.com/espanol/al-dia/dallas-fort-worth/2020/04/10/dallas-johnny-walker-el-policia-que-se-recupero-del-coronavirus/",0,0,,#Dallas #coronavirus,
2020-04-11 14:48:32+00:00,DominicGBrown,"Seeking to get your #PPPloan To the self-employed, #1099 #consultants have your #tax returns available or some historical data of past income like bank statements https://www.inc.com/video/self-employed-people-can-now-apply-for-ppp.-now-what.html #StimulusPackage2020 #COVID19 #PC19 #coronavirus #PPPloans #Stimuluscheck",0,1,,#PPPloan #consultants #tax #StimulusPackage2020 #COVID19 #PC19 #coronavirus #PPPloans #Stimuluscheck,
2020-04-11 14:45:18+00:00,omarmuniz9,Coronavirus victims are dying alone ,0,0,,,
2020-04-11 14:44:51+00:00,Johnnie1957golf,I wonder what the real number of US coronavirus deaths are. I don’t think it’s accurate do you? I have no blind loyalty that the trump administration is reporting them all.,0,1,,,
2020-04-11 14:44:35+00:00,omarmuniz9,Coronavirus: WHO warns against relaxing lockdowns too quickly #Coronavirus ,0,0,,#Coronavirus,
2020-04-11 14:38:19+00:00,wenwhimsy,"I find it shocking, and yet not surprising, that on a day when 1 US person died EVERY 43 SECONDS from Covid-19, asshats are talking about reopening the country. Over 2000 deaths in one day, but sure, let's get back to work. FFS. ",0,2,,,
2020-04-11 14:35:02+00:00,chestnut_daniel,"""Coronavirus: WHO warns against relaxing lockdowns too quickly"" #Coronavirus ",0,1,,#Coronavirus,
2020-04-11 14:25:54+00:00,rrollandjr,"I encourage anyone that has recovered from COVID-19 to donate plasma, you could save someone’s life!!! ",0,1,,,
2020-04-11 14:24:41+00:00,ESalemTX,Coronavirus outbreak in the time of apartheid @AJEnglish,0,0,@AJEnglish,,
2020-04-11 14:17:35+00:00,PowersDFW,Stopping by the bank and then maybe the local liquor store. Safety first. #covid #covi̇d19 #quarantine #cdc #covidintx #butthecdcsaid #texas ,0,0,,#covid #covi #quarantine #cdc #covidintx #butthecdcsaid #texas,
2020-04-11 13:58:57+00:00,larkfaye,“we should name him Covid” “we can’t name a horse after a virus” “what about a pandemic?” https://twitter.com/larkfaye/status/1248796131884257285,0,14,,,
2020-04-11 13:42:17+00:00,JasonAAClements,Do we really want a #Veep? The whole @SARAHPALlN thing has scared me more than the #coronavirus. #MaskSinger #Vp #2020Election #politics #Wtf #ThinkTwice #NotSexist #Truth #DreamsDontMakeSense,0,0,@SARAHPALlN,#Veep #coronavirus #MaskSinger #Vp #2020Election #politics #Wtf #ThinkTwice #NotSexist #Truth #DreamsDontMakeSense,
2020-04-11 13:41:26+00:00,_stevepitman,@arietrouw have you seen Apple and google trying to use Bluetooth to track COVID contact? Sounds familiar.,0,0,@arietrouw,,
2020-04-11 13:40:46+00:00,chancellorroe,You’ve likely seen @UNTHSC in the news for it’s medical and healthcare leadership during the COVID-19 pandemic. Did you know HSC is also celebrating its 50th birthday? Today’s @startelegram provides a look back at how @TCOM_UNTHSC started it all,5,14,@UNTHSC @startelegram @TCOM_UNTHSC,,
2020-04-11 13:26:31+00:00,DavidAD32960283,A documentary about the origins of COVID-19 made by the Epoch Times. ,1,1,,,
2020-04-11 13:21:13+00:00,jeffstrater,"It’s fascinating that the right to life crowd is the first to put people at risk to #coronavirus. Promoting church services, getting back to work, etc.",21,59,,#coronavirus,
2020-04-11 13:16:07+00:00,BobbyAbtahi,Was trying to see if my go to bagel shop @DeliNewsDallas was open &amp; inadvertently stumbled on the most intriguing COVID website banner yet. These two guys mean business &amp; that business might involve bagels... – at Deli News,0,9,@DeliNewsDallas,,
2020-04-11 13:15:38+00:00,TasharaParker,Dallas County Jail Inmates Sue Sheriff over Coronavirus Conditions http://www.dallasobserver.com/news/dallas-county-inmates-sue-over-coronavirus-conditions-11899292 via @dallas_observer,1,0,@Dallas_Observer,,
2020-04-11 13:15:35+00:00,TasharaParker,Dallas County Jail Inmates Sue Sheriff over Coronavirus Conditions http://www.dallasobserver.com/news/dallas-county-inmates-sue-over-coronavirus-conditions-11899292 via @dallas_observer,1,2,@Dallas_Observer,,
2020-04-11 13:06:45+00:00,RevKishoka,Mwenye Bando na asikilize hili... Coronavirus Is Exposing A Lot... https://youtu.be/I3f1DdmXiVg via @YouTube,2,3,@YouTube,,
2020-04-11 12:47:33+00:00,scottmarlowe,"“Endurance, speed and strength improve at a slow and steady rate, like coffee dripping through a filter.” Three Great Reasons to Keep Training through COVID-19 https://www.trainingpeaks.com/blog/three-great-reasons-to-keep-training-through-covid-19 #resultsstarthere via @trainingpeaks",0,1,@TrainingPeaks,#resultsstarthere,
2020-04-11 12:46:29+00:00,BudKennedy,"Another gym owner griping about the coronavirus shutdown, this time in Granbury, where Conmissioner Dave Eagle praised Hood County Attorney Matt Mills for filing a legal challenge to @GovAbbott @GregAbbott_TX",5,11,@GovAbbott @GregAbbott_TX,,
2020-04-11 12:45:16+00:00,houdini77,"It also isn't going to help people stricken with COVID-19, no matter how it is categorized!",0,3,,,
2020-04-11 12:43:00+00:00,phillipmturner,Quarantine and COVID-19 can't keep runners from designing their own makeshift marathons ,0,0,,,
2020-04-11 12:42:33+00:00,jenhsampson,"Thank you @AllstateFDN for your $200,00 donation to the @UnitedWayDallas #Coronavirus Response &amp; Recovery Fund! Your gift is a shining example of corporate citizenship and caring. Learn more at http://fal.cn/37w5f #LiveUnitedNTX ",0,12,@AllstateFDN @UnitedWayDallas,#Coronavirus #LiveUnitedNTX,
2020-04-11 12:21:25+00:00,doug0321,"@realDonaldTrump @Acosta @soledadobrien We won’t test everyone, but we can focus testing in African American communities hit hard by Covid-19. That is “IF” finding out what is happening within these communities are really important to America and more than lip service.",0,0,@realDonaldTrump @Acosta @soledadobrien,,
2020-04-11 12:03:25+00:00,robinkoretsky,#coronavirus #QuestionOfTheDay Here's a Q&amp;A completely different from #AnthonyFauci .... however may be helpful.,0,0,,#coronavirus #QuestionOfTheDay #AnthonyFauci,
2020-04-11 11:52:52+00:00,robinkoretsky,"There will be people who be attending church on Sunday ..... sadly, repercussions will follow as likely will see a spike of #COVIDー19 in following week. #coronavirus ",0,0,,#COVID #coronavirus,
2020-04-11 11:33:53+00:00,RickValentin2,And here I thought Coronavirus was all that! It would appear it cannot be as lethal then TDS! At least Corona May one day soon have a vaccine! Not the case with TDS(Trump Derangement Syndrome)! There is no cure!!! ,0,0,,,
2020-04-11 10:52:15+00:00,chestnut_daniel,US Postal Service warns Congress it could become insolvent amid coronavirus ,1,1,,,
2020-04-11 10:51:14+00:00,chestnut_daniel,Analysis: Lack of coronavirus testing may blunt Trump's planned economic revival ,0,0,,,
2020-04-11 10:48:40+00:00,chestnut_daniel,A nurse revealed the tragic last words of his coronavirus patient: 'Who's going to pay for it?' ,1,2,,,
2020-04-11 10:48:31+00:00,chestnut_daniel,"In her dying days, a woman with coronavirus repeatedly talked to Alexa about her pain ",0,1,,,
2020-04-11 10:46:54+00:00,chestnut_daniel,"More than 2,000 US coronavirus deaths reported in a day, likely a peak toll, expert says ",0,0,,,
2020-04-11 10:28:26+00:00,thatbobertguy,"Something is fundamentally wrong with America when we have half a million positive covid cases, but a loud minority of people want to reopen church for Easter because of the First Amendment. ... No one is infringing your right to worship. Do it at home. By yourself.",0,0,,,
2020-04-11 09:52:58+00:00,thayerangela66,Apple and Google partner on Bluetooth interoperability for COVID-19 tracing apps https://venturebeat.com/2020/04/10/apple-and-google-partner-on-bluetooth-interoperability-for-covid-19-tracing-apps/ via @VentureBeat,0,4,@VentureBeat,,
2020-04-11 08:58:00+00:00,MikeZiemer,Drugs dealers talking about how much business is up which means more interactions with humans & way more contact with cash. Either drug dealers are immune to COVID-19 or its harder to catch this than we are told. @Central_Track uncovering then truth,1,5,@Central_Track,,
2020-04-11 07:53:13+00:00,Taybay79,"New logo, who dis? dfwsewingrelief org #covid #masks Sign up and join our awesome and GROWING team across DFW to get our free mask kits and make masks for our local frontline workers. #sewlove #sewmasks @Dallas,… https://www.instagram.com/p/B-1TilxnbVN/?igshid=172yy94z57uq6",0,0,,#covid #masks #sewlove #sewmasks,
2020-04-11 07:07:48+00:00,BlueShoes1234,"I see your theater is more important than following The Golden Rule? Your kids get Coronavirus, give it to neighbor who then visits grandma in the nursing home. Grandma, a couple of nurses and 34 others die. Nice job, Pastor. Is that your idea of Jesus Christ's message? ",0,0,,,
2020-04-11 06:45:32+00:00,pedallas49,"Think he's doing Trump's bidding by keeping numbers low. Low numbers of people with COVID-19, because few are being tested, and fewer claims for unemployment, because they make it difficult to file claims.",1,0,,,
2020-04-11 06:28:22+00:00,pedallas49,"Too bad our governor thinks it's great we've tested less than 110,000 people, w/a population of more than 29,000,000. No wonder it looks like Texas doesn't have many cases of COVID-19. All those people dying before they can be tested, won't be included in pandemic deaths.",1,4,,,
2020-04-11 06:27:07+00:00,Nakethia_E,"I can't imagine a day going by without my friend. To each of you who has lost someone due to coronavirus &amp; couldn't be there for the last hug, the last kiss or the last breath, I am deeply sorry for your loss. May we come out stronger &amp; more united than before. #StayAtHome",0,0,,#StayAtHome #StayAtHome,
2020-04-11 05:51:59+00:00,gigigrant79,"@wfaa White ribbons honoring all of our nurses, doctors, first responders, deliverers, postal workers, essential business workers ! We can’t thank you enough and We love you all . WE ARE ALL IN THIS TOGETHER from Farmersville Texas ! #wfaa #FlattenTheCurveTogether #coronavirus ",0,1,@wfaa,#wfaa #FlattenTheCurveTogether #coronavirus,
2020-04-11 05:39:58+00:00,pandaaxoxo,When Dallas County have had 100+ confirmed cases of COVID-19 almost a week in a row!,0,1,,,
2020-04-11 05:34:24+00:00,iam_JC1,"Covid, a-t-il vraiment rencontré Roody en France?",0,4,,,
2020-04-11 05:23:24+00:00,MistyD1007,Hoping the Tracy Crosswhite series will give me a distraction from being so concerned about things I can’t change or control. Go away covid,0,0,,,
2020-04-11 05:15:28+00:00,debruijneline,"Two Dallas County inmates named in a lawsuit have already tested positive for coronavirus and claim they have not received the necessary medical attention. The jail had five inmates who tested positive for coronavirus on March 25. Today, they have 31. ",2,2,,,
2020-04-11 05:06:29+00:00,thelibrarywitch,Day 19 of our COVID-19 Fashion Show ,0,2,,,
2020-04-11 05:05:46+00:00,iam_JC1,"Covid, a-t-il de frères et sœurs?",0,3,,,
2020-04-11 05:04:21+00:00,iam_JC1,Combien de pays Covid a-t-il déjà visité?,0,2,,,
2020-04-11 04:55:26+00:00,iam_JC1,"Covid, est-il un kout pitit?",0,4,,,
2020-04-11 04:54:39+00:00,iam_JC1,Dans quelle ville Covid est-il né?,0,1,,,
2020-04-11 04:53:56+00:00,iam_JC1,Quel est l’âge de Covid?,0,4,,,
2020-04-11 04:53:41+00:00,iam_JC1,Comment s’appelle la mère de Covid?,0,4,,,
2020-04-11 04:49:08+00:00,Sheila14881829,"""Yelp to lay off or furlough 35% of staff to cut costs amid coronavirus lockdowns"" ",0,0,,,
2020-04-11 04:48:10+00:00,Sheila14881829,"""How the coronavirus is driving new surveillance programs worldwide"" ",0,0,,,
2020-04-11 04:33:00+00:00,zoeamurray1,I would rather be graduating this semester and starting my job as a NURSE at a hospital in the midst of coronavirus than be stuck with this man At least I know she’d have my back ,0,0,,,
2020-04-11 04:07:49+00:00,jlynndetamore,"You might be a closeted, or just unwitting, #Libertarian. @LPNational #PressBriefing #CoronaVirus #COVID19",0,1,@LPNational,#Libertarian #PressBriefing #CoronaVirus #COVID19,
2020-04-11 03:57:32+00:00,jeffparr3000,there will be a profile Covid 19 free but nothing kills my herpes. ,0,0,,,
2020-04-11 03:53:52+00:00,ya_boi_Tina,"COVID-19 is all Stanley Yelnats the 4th’s no good, dirty, rotten, pig stealing, great great grandfathers fault",0,1,,,
2020-04-11 03:50:31+00:00,hatjr10,The whole point of taking pictures is so that you don’t have to explain it in words however here is the realization of the wrath of COVID-19. I Deep Ellum. Being down in Deep Ellum today was and . The struggle… https://www.instagram.com/p/B-03w31HFrF/?igshid=47tkji3vkyu6,0,0,,,
2020-04-11 03:43:19+00:00,__Lyssssaa__,I hate getting messed up by myself stupid coronavirus :/,0,1,,,
2020-04-11 03:43:13+00:00,IleneBreitbarth,@wfaasports @dalehansen so your report just ended w/ a young man who’s going to play college football thinks it’s worth it to practice w/ other players but prays his parents &amp; grandparents don’t get sick from covid.&amp; then the players post pics of their practices on social media??,0,0,@wfaasports @dalehansen,,
2020-04-11 03:36:34+00:00,kc5lei,How appropriate is the concept of #Passover to today's situation? We Christians find ourselves praying for COVID 19 to pass our homes and families just as did God's people in Egypt... @clifechurch #Passover #Christians #kc5vks,0,0,@clifechurch,#Passover #Passover #Christians #kc5vks,
2020-04-11 03:34:35+00:00,eclectictrend,Just read where the drug just cured a man who has Coronavirus. Dr Oz is a medical doctor and said there nothing wrong using the drug!,0,0,,,
2020-04-11 03:21:23+00:00,CaveGirl2020,"@Kenny_Wallace our county judge posts updates daily. Of the 5 deaths in our county, there were “serious” underlying conditions and he stated that COVID 19 would not be listed as the cause of death. But because they were positive -had to be counted. #inflated#s ",0,0,@Kenny_Wallace,,
2020-04-11 03:07:46+00:00,BMHR_HonestE,A wild HonestE appeared. “Workin and workin and got no time for me” #amazon #fastenal #ftworth #dallas #coppell #covid19 #coronavirus #essentialworker #rapper #singer #producer @Amazon FTW6 https://www.instagram.com/p/B-0y39alp_y/?igshid=1elfaxuxsl13j,0,0,,#amazon #fastenal #ftworth #dallas #coppell #covid19 #coronavirus #essentialworker #rapper #singer #producer,
2020-04-11 02:55:49+00:00,robfwtx,Animation showing how droplets can spread in a supermarket from a single cough. Imagine COVID-19 being present and you see a problem with this social distancing thing. ,2,2,,,
2020-04-11 02:52:18+00:00,lenubienne,I keep thinking about the story where the guy hooked up with his mistress and gave his wife coronavirus.,0,0,,,
2020-04-11 02:43:12+00:00,jennfordmusic,Health Department: Gregg County has 40 confirmed COVID-19 cases Would be nice if we heard the recovery numbers too.... https://www.news-journal.com/news/coronavirus/health-department-gregg-county-has-40-confirmed-covid-19-cases/article_b5d41d18-7b56-11ea-bc03-6351c7e30aa4.html?utm_medium=social&amp;utm_source=twitter&amp;utm_campaign=user-share via @newsjournal,0,0,@newsjournal,,
